a1,a2,a3,b1,b2,b3
-0.147988,0.516249,-0.618412,4.680328,-16.417980,19.458948
-0.147654,0.515805,-0.617702,4.668934,-16.410008,19.440525
-0.148287,0.516608,-0.617163,4.691367,-16.433397,19.417425
-0.147309,0.518771,-0.620427,4.657403,-16.508488,19.530912
-0.148521,0.520481,-0.619791,4.698884,-16.564711,19.507437
-0.147801,0.518624,-0.619862,4.673947,-16.501099,19.509716
-0.147919,0.521275,-0.622678,4.677530,-16.590972,19.605776
-0.147430,0.521061,-0.622351,4.660889,-16.583262,19.594160
-0.148093,0.519761,-0.620122,4.683836,-16.540411,19.519484
-0.148136,0.518102,-0.618308,4.685466,-16.486343,19.459580
-0.148396,0.517384,-0.618454,4.694345,-16.458552,19.461478
-0.148551,0.516469,-0.616425,4.700200,-16.432187,19.395619
-0.148380,0.519129,-0.619900,4.693537,-16.518139,19.511353
-0.147045,0.514188,-0.617804,4.648269,-16.351332,19.441814
-0.148509,0.516377,-0.617277,4.697644,-16.425268,19.422811
-0.147057,0.517836,-0.618209,4.649178,-16.481088,19.458772
-0.147920,0.511036,-0.613751,4.677546,-16.243531,19.303735
-0.148646,0.518416,-0.619031,4.702455,-16.492838,19.480722
-0.148840,0.516923,-0.616830,4.708942,-16.443254,19.406647
-0.148189,0.514906,-0.616620,4.687331,-16.374393,19.399378
-0.147834,0.521829,-0.621127,4.675456,-16.614072,19.555310
-0.148097,0.518011,-0.620303,4.683886,-16.476491,19.522438
-0.149323,0.516657,-0.615449,4.725443,-16.439628,19.364645
-0.148061,0.515640,-0.617437,4.683034,-16.398795,19.427212
-0.149149,0.520914,-0.619264,4.719854,-16.583667,19.493041
-0.148721,0.511977,-0.612838,4.705487,-16.277749,19.272805
-0.146521,0.520660,-0.623659,4.630229,-16.570473,19.639709
-0.148808,0.515210,-0.615176,4.708372,-16.387134,19.352077
-0.146876,0.518775,-0.620369,4.642635,-16.509487,19.529387
-0.148475,0.516085,-0.616077,4.696652,-16.418769,19.384629
-0.148551,0.517806,-0.617135,4.699603,-16.476206,19.419195
-0.147537,0.524367,-0.625416,4.664829,-16.695538,19.698178
-0.148256,0.516639,-0.618339,4.689390,-16.431376,19.456536
-0.147882,0.513554,-0.615715,4.676595,-16.333311,19.373256
-0.148346,0.516680,-0.617089,4.693196,-16.436251,19.415468
-0.148427,0.515863,-0.616285,4.695667,-16.410042,19.390026
-0.148120,0.519127,-0.619731,4.685068,-16.518268,19.505494
-0.147771,0.517648,-0.618682,4.673166,-16.469064,19.470167
-0.148030,0.518887,-0.619727,4.681789,-16.511505,19.506344
-0.147566,0.521143,-0.622448,4.665447,-16.586182,19.597663
-0.147362,0.517468,-0.619229,4.659063,-16.465316,19.491980
-0.148767,0.516195,-0.617104,4.706778,-16.416036,19.414644
-0.148941,0.515164,-0.616751,4.712746,-16.382303,19.403278
-0.148423,0.517905,-0.617423,4.695618,-16.480655,19.429359
-0.148686,0.519240,-0.619409,4.704100,-16.520103,19.492896
-0.147040,0.515966,-0.619712,4.647971,-16.410426,19.505641
-0.147933,0.514850,-0.616290,4.677753,-16.375521,19.391212
-0.147165,0.515498,-0.616586,4.652811,-16.401202,19.403494
-0.148514,0.513468,-0.614570,4.697807,-16.326216,19.330927
-0.148715,0.518410,-0.619001,4.704780,-16.492338,19.479433
-0.148907,0.520931,-0.619589,4.711467,-16.580215,19.500214
-0.148073,0.512943,-0.615097,4.683398,-16.305055,19.345498
-0.147678,0.520084,-0.620418,4.669879,-16.552610,19.529865
-0.147565,0.520831,-0.622075,4.665821,-16.575192,19.584879
-0.149011,0.518444,-0.617475,4.714995,-16.499145,19.432258
-0.148034,0.516348,-0.617784,4.682051,-16.423988,19.439810
-0.148989,0.518407,-0.617439,4.714353,-16.497737,19.430469
-0.148415,0.511346,-0.613250,4.694833,-16.254152,19.285732
-0.147477,0.515746,-0.617989,4.662983,-16.403811,19.446734
-0.149291,0.514262,-0.613683,4.724981,-16.354823,19.301151
-0.147168,0.517988,-0.619261,4.652768,-16.483859,19.492377
-0.148669,0.516150,-0.615663,4.702861,-16.420838,19.370556
-0.148132,0.516963,-0.616821,4.685813,-16.449062,19.409704
-0.148315,0.519560,-0.620273,4.691108,-16.531542,19.523042
-0.148204,0.516162,-0.617794,4.687917,-16.416649,19.439118
-0.147820,0.514770,-0.616745,4.674506,-16.375228,19.408429
-0.148271,0.515925,-0.616518,4.690801,-16.410917,19.396273
-0.149009,0.514360,-0.614115,4.715308,-16.360282,19.317386
-0.148591,0.520105,-0.619837,4.701184,-16.550423,19.507621
-0.147654,0.515527,-0.616798,4.669151,-16.398070,19.407023
-0.147568,0.520287,-0.621142,4.666182,-16.561529,19.556452
-0.148811,0.521573,-0.620851,4.707864,-16.602793,19.544699
-0.147273,0.517588,-0.619390,4.656136,-16.469746,19.497464
-0.148260,0.517672,-0.618413,4.689879,-16.469500,19.461109
-0.148363,0.516756,-0.618611,4.693395,-16.433488,19.463702
-0.148402,0.517925,-0.617486,4.695048,-16.482293,19.431996
-0.149215,0.517008,-0.616703,4.722220,-16.444025,19.400579
-0.147497,0.516116,-0.618555,4.663673,-16.415803,19.465947
-0.148471,0.516722,-0.616917,4.696338,-16.440099,19.412892
-0.148204,0.515705,-0.616643,4.687841,-16.402879,19.401359
-0.148682,0.515872,-0.616296,4.703795,-16.406820,19.388260
-0.148614,0.520194,-0.620259,4.701113,-16.552655,19.521929
-0.147808,0.518632,-0.619303,4.674229,-16.504001,19.492920
-0.148164,0.514356,-0.615576,4.686598,-16.355509,19.363640
-0.147305,0.519105,-0.620088,4.657490,-16.520548,19.519744
-0.148091,0.520988,-0.621358,4.683743,-16.581210,19.560687
-0.148506,0.517309,-0.617365,4.697917,-16.460043,19.427931
-0.148246,0.518024,-0.617982,4.688732,-16.486045,19.451305
-0.149280,0.519108,-0.617659,4.724257,-16.521829,19.438031
-0.148623,0.513319,-0.614570,4.702465,-16.320669,19.329631
-0.148236,0.514484,-0.616239,4.688934,-16.359049,19.385871
-0.149008,0.516100,-0.615908,4.715370,-16.415498,19.375711
-0.148254,0.518119,-0.618302,4.689699,-16.485784,19.458052
-0.148734,0.516295,-0.616290,4.705765,-16.423508,19.389990
-0.147369,0.515122,-0.616822,4.659383,-16.386184,19.410365
-0.148563,0.518591,-0.618777,4.699617,-16.500270,19.473385
-0.148081,0.514120,-0.616672,4.683700,-16.347048,19.401638
-0.147825,0.514895,-0.617124,4.674728,-16.374939,19.417702
-0.148236,0.515741,-0.616493,4.689259,-16.405231,19.396533
-0.148056,0.519210,-0.619267,4.682817,-16.528309,19.494858
-0.148468,0.518454,-0.618712,4.696933,-16.493821,19.469239
-0.147102,0.515846,-0.618151,4.650549,-16.407922,19.452239
-0.148430,0.517471,-0.617613,4.695748,-16.466015,19.436289
-0.148477,0.519067,-0.619456,4.696493,-16.517187,19.497123
-0.147123,0.517400,-0.619933,4.651149,-16.460359,19.513667
-0.148049,0.517243,-0.618642,4.683027,-16.452417,19.466808
-0.148615,0.516854,-0.617457,4.701891,-16.441337,19.428334
-0.148449,0.517746,-0.617098,4.696534,-16.476186,19.418510
-0.148173,0.514500,-0.615795,4.686776,-16.361631,19.372355
-0.147266,0.517448,-0.619680,4.655617,-16.464043,19.506846
-0.147759,0.513220,-0.615572,4.671705,-16.318650,19.366106
-0.148705,0.516089,-0.615819,4.704922,-16.416374,19.373197
-0.148085,0.515109,-0.616375,4.683283,-16.383144,19.393074
-0.148792,0.519073,-0.619232,4.707015,-16.512098,19.485309
-0.147147,0.515882,-0.618126,4.651720,-16.411327,19.453810
-0.148016,0.514159,-0.615734,4.681695,-16.348097,19.368426
-0.147509,0.518924,-0.619719,4.664532,-16.512644,19.505206
-0.148039,0.520085,-0.620499,4.682041,-16.550926,19.531653
-0.148861,0.517922,-0.617228,4.710331,-16.482114,19.423846
-0.148439,0.518564,-0.618182,4.695719,-16.500949,19.454460
-0.148487,0.521430,-0.620553,4.697432,-16.602482,19.537857
-0.147828,0.513084,-0.615352,4.675282,-16.313659,19.357060
-0.148227,0.514962,-0.616604,4.688348,-16.376487,19.399094
-0.148780,0.516781,-0.616591,4.707674,-16.439443,19.399411
-0.148413,0.515226,-0.615185,4.695566,-16.389650,19.353312
-0.148021,0.515204,-0.616253,4.681592,-16.387201,19.389333
-0.147674,0.515879,-0.617166,4.669808,-16.412005,19.422019
-0.148736,0.518389,-0.618462,4.705501,-16.493398,19.462540
-0.148097,0.514116,-0.616059,4.684290,-16.350542,19.383406
-0.148286,0.515988,-0.617113,4.690273,-16.413178,19.418226
-0.149192,0.514201,-0.613600,4.721685,-16.353882,19.298578
-0.148501,0.517800,-0.618058,4.697803,-16.477964,19.452356
-0.148705,0.517877,-0.618222,4.704844,-16.473290,19.452134
-0.147213,0.515796,-0.617873,4.653903,-16.406411,19.443342
-0.148072,0.517340,-0.617636,4.683593,-16.462364,19.438259
-0.148907,0.515534,-0.616068,4.711345,-16.396761,19.382102
-0.147313,0.517675,-0.619432,4.657794,-16.469997,19.496000
-0.148167,0.517234,-0.618518,4.687248,-16.452804,19.462976
-0.149065,0.519110,-0.618749,4.717525,-16.519116,19.472673
-0.147677,0.517347,-0.618137,4.670320,-16.462664,19.454077
-0.148449,0.513397,-0.614765,4.696280,-16.322907,19.336256
-0.147682,0.516835,-0.617920,4.669430,-16.441179,19.445175
-0.148656,0.514622,-0.615503,4.702541,-16.364446,19.361792
-0.149212,0.515403,-0.614404,4.722260,-16.392696,19.324367
-0.148398,0.515425,-0.615842,4.694098,-16.393431,19.374210
-0.147780,0.515481,-0.617416,4.673283,-16.393345,19.425920
-0.146907,0.516596,-0.618982,4.642964,-16.434881,19.482840
-0.148345,0.511815,-0.613454,4.692822,-16.266704,19.289690
-0.147926,0.518267,-0.618167,4.678111,-16.492002,19.454158
-0.147221,0.519971,-0.621433,4.653569,-16.547876,19.564659
-0.149501,0.519941,-0.618012,4.732218,-16.551132,19.450224
-0.148327,0.518591,-0.618158,4.691982,-16.502204,19.453969
-0.148196,0.520655,-0.620477,4.687503,-16.574121,19.533702
-0.147697,0.515879,-0.618090,4.670505,-16.407495,19.449290
-0.148577,0.514049,-0.615539,4.700286,-16.344714,19.362463
-0.148193,0.515608,-0.616720,4.687435,-16.398908,19.403471
-0.149272,0.516690,-0.615503,4.724419,-16.438113,19.363071
-0.148378,0.515245,-0.615548,4.693817,-16.389568,19.365849
-0.147804,0.514173,-0.615611,4.674270,-16.353883,19.369105
-0.148620,0.517364,-0.617408,4.701725,-16.460091,19.428028
-0.149214,0.516721,-0.616582,4.722123,-16.438217,19.400092
-0.146323,0.512413,-0.616991,4.623436,-16.291366,19.414284
-0.149169,0.514474,-0.613855,4.720915,-16.363094,19.307241
-0.148458,0.517536,-0.618038,4.696254,-16.469446,19.452238
-0.148464,0.517413,-0.618334,4.696592,-16.457001,19.455669
-0.147166,0.515940,-0.618354,4.652597,-16.410391,19.458343
-0.147675,0.516611,-0.618041,4.669984,-16.435191,19.449986
-0.148955,0.514184,-0.615190,4.713091,-16.350436,19.351935
-0.147144,0.518927,-0.621314,4.651279,-16.509639,19.558485
-0.148198,0.517942,-0.618928,4.688205,-16.477663,19.477556
-0.147880,0.520584,-0.621450,4.676370,-16.568659,19.565009
-0.147517,0.517681,-0.618596,4.664818,-16.474172,19.469838
-0.148179,0.514109,-0.615417,4.686859,-16.347779,19.359138
-0.148281,0.517305,-0.617255,4.690362,-16.458967,19.423262
-0.149617,0.516937,-0.616275,4.736025,-16.444346,19.387844
-0.147806,0.516716,-0.618211,4.674142,-16.437028,19.454653
-0.148470,0.515764,-0.616108,4.696647,-16.404938,19.383165
-0.148109,0.514309,-0.616510,4.684679,-16.352149,19.393747
-0.147974,0.516318,-0.617436,4.679556,-16.423917,19.428834
-0.148210,0.514313,-0.615462,4.688306,-16.354276,19.359957
-0.147640,0.521959,-0.622585,4.668066,-16.614543,19.602894
-0.147404,0.518565,-0.620316,4.659771,-16.499625,19.526380
-0.148140,0.517828,-0.618433,4.685852,-16.479487,19.465862
-0.148277,0.518102,-0.619287,4.690424,-16.480337,19.487651
-0.147910,0.523790,-0.622884,4.677899,-16.682281,19.616381
-0.148310,0.514322,-0.616148,4.691583,-16.352905,19.381384
-0.148809,0.514310,-0.615683,4.708088,-16.351863,19.366226
-0.147712,0.515114,-0.617430,4.670878,-16.379718,19.426259
-0.148709,0.517008,-0.616559,4.705117,-16.449532,19.399727
-0.148216,0.515198,-0.615591,4.688695,-16.389180,19.367947
-0.147635,0.513338,-0.615435,4.668588,-16.323781,19.361740
-0.148837,0.517504,-0.617911,4.709094,-16.462296,19.442825
-0.148352,0.517541,-0.617734,4.692250,-16.467562,19.441188
-0.147062,0.517046,-0.618613,4.649302,-16.454322,19.472384
-0.148688,0.515033,-0.615164,4.704487,-16.381798,19.351701
-0.148570,0.517015,-0.617174,4.700173,-16.451288,19.422274
-0.148241,0.520509,-0.619979,4.688906,-16.566126,19.514771
-0.147277,0.517484,-0.619843,4.655882,-16.462746,19.509536
-0.147365,0.516477,-0.618265,4.659232,-16.430520,19.457764
-0.147762,0.514610,-0.616674,4.672459,-16.366478,19.403296
-0.147363,0.519170,-0.620828,4.658742,-16.520829,19.544250
-0.148366,0.517849,-0.618548,4.693890,-16.474829,19.464848
-0.148031,0.516997,-0.618031,4.681896,-16.447042,19.449055
-0.147828,0.514353,-0.616124,4.675138,-16.357558,19.383946
-0.148950,0.513274,-0.613278,4.713306,-16.320940,19.287008
-0.147784,0.516261,-0.617656,4.673055,-16.420235,19.435033
-0.148950,0.517519,-0.617852,4.713289,-16.464316,19.441821
-0.147737,0.517339,-0.618839,4.671715,-16.457995,19.476020
-0.148843,0.512221,-0.612160,4.709137,-16.285802,19.250774
-0.148303,0.515270,-0.616371,4.691285,-16.388965,19.391933
-0.147474,0.515408,-0.616996,4.662593,-16.392795,19.413525
-0.148188,0.514454,-0.615623,4.687539,-16.359108,19.365511
-0.147689,0.519953,-0.620610,4.669701,-16.547184,19.536339
-0.147509,0.515807,-0.618143,4.663518,-16.407856,19.454255
-0.147735,0.517008,-0.618463,4.671639,-16.448790,19.465148
-0.147999,0.520798,-0.622100,4.680633,-16.571956,19.583615
-0.147813,0.521032,-0.621485,4.674630,-16.586070,19.566605
-0.148205,0.513988,-0.615099,4.688270,-16.345417,19.348859
-0.148467,0.515385,-0.616518,4.696655,-16.391000,19.396306
-0.147446,0.514284,-0.617002,4.661723,-16.351812,19.412271
-0.148746,0.510641,-0.611270,4.706196,-16.233406,19.220951
-0.148607,0.516833,-0.615880,4.702146,-16.446925,19.379189
-0.148124,0.512382,-0.613880,4.685496,-16.291549,19.308583
-0.149193,0.516986,-0.616912,4.721396,-16.445540,19.409079
-0.147656,0.519258,-0.620507,4.668429,-16.524332,19.534394
-0.147076,0.518842,-0.620822,4.649718,-16.512038,19.544756
-0.148433,0.516025,-0.615954,4.695776,-16.416227,19.379773
-0.148574,0.517295,-0.617500,4.700170,-16.460399,19.433623
-0.147618,0.517294,-0.617999,4.668137,-16.456039,19.446023
-0.147846,0.515926,-0.617857,4.675391,-16.409073,19.441462
-0.147278,0.517091,-0.618962,4.656250,-16.450990,19.481212
-0.147206,0.517183,-0.619393,4.653510,-16.455535,19.497421
-0.147236,0.518614,-0.620330,4.654283,-16.503243,19.528307
-0.148158,0.519114,-0.619773,4.686342,-16.517843,19.507006
-0.147984,0.518230,-0.619214,4.680308,-16.488274,19.488702
-0.147504,0.514741,-0.616779,4.664191,-16.372123,19.407213
-0.148597,0.512077,-0.612615,4.701636,-16.280120,19.264076
-0.147692,0.518223,-0.619168,4.669980,-16.486355,19.485960
-0.148736,0.518635,-0.619327,4.705453,-16.499080,19.490364
-0.147452,0.518345,-0.620416,4.661494,-16.488098,19.527164
-0.148613,0.514416,-0.614604,4.701553,-16.360012,19.332979
-0.148241,0.515389,-0.616488,4.689167,-16.393361,19.396382
-0.147474,0.517651,-0.619165,4.662590,-16.468853,19.487570
-0.148104,0.514981,-0.616332,4.684590,-16.377080,19.389561
-0.147821,0.518514,-0.619040,4.674323,-16.499397,19.483800
-0.147811,0.514699,-0.616902,4.673802,-16.369914,19.411824
-0.148025,0.517107,-0.618320,4.681412,-16.452007,19.460149
-0.147919,0.521554,-0.622807,4.677825,-16.597572,19.607680
-0.147880,0.519804,-0.620535,4.676766,-16.544930,19.534922
-0.148695,0.519201,-0.618632,4.704264,-16.521288,19.468828
-0.148713,0.515640,-0.616206,4.705251,-16.398620,19.384495
-0.147283,0.515493,-0.617795,4.656592,-16.393872,19.439484
-0.148742,0.511589,-0.612031,4.705865,-16.265453,19.246884
-0.148120,0.516722,-0.617460,4.685171,-16.440634,19.431618
-0.148123,0.511873,-0.613631,4.685446,-16.274556,19.300393
-0.148473,0.518351,-0.619421,4.696678,-16.492849,19.495868
-0.148124,0.517001,-0.617610,4.685034,-16.448873,19.436022
-0.147723,0.517517,-0.618987,4.671487,-16.465777,19.481906
-0.148083,0.515615,-0.616427,4.683779,-16.401120,19.394987
-0.148415,0.517841,-0.618175,4.694674,-16.477269,19.454978
-0.147939,0.516725,-0.617080,4.679172,-16.439415,19.416987
-0.147363,0.514988,-0.617024,4.659367,-16.380017,19.415243
-0.147284,0.517825,-0.619692,4.656622,-16.478310,19.507980
-0.147330,0.520419,-0.622704,4.657339,-16.562678,19.608197
-0.148001,0.514424,-0.615706,4.680582,-16.359775,19.370013
-0.147739,0.517054,-0.618255,4.672248,-16.449697,19.456686
-0.148055,0.517287,-0.618361,4.682878,-16.455728,19.459173
-0.147397,0.515257,-0.617947,4.660319,-16.388470,19.446275
-0.148513,0.513048,-0.613827,4.698496,-16.311234,19.304182
-0.147998,0.517483,-0.618170,4.680407,-16.461417,19.452256
-0.148494,0.517250,-0.618335,4.697167,-16.452577,19.457062
-0.148056,0.514352,-0.615891,4.682293,-16.355101,19.374958
-0.148437,0.515066,-0.615328,4.695829,-16.382350,19.357724
-0.148275,0.514852,-0.616538,4.689877,-16.372571,19.396994
-0.146926,0.521906,-0.624400,4.643778,-16.611045,19.663871
-0.147711,0.515880,-0.618442,4.670500,-16.404754,19.459991
-0.147400,0.517438,-0.618773,4.660138,-16.461979,19.474083
-0.147648,0.515807,-0.618015,4.668362,-16.408073,19.449727
-0.147749,0.519433,-0.620474,4.671828,-16.532116,19.534905
-0.148955,0.518098,-0.618487,4.713092,-16.478583,19.459718
-0.147933,0.519314,-0.620057,4.678554,-16.527286,19.518198
-0.147819,0.519764,-0.620756,4.674570,-16.539669,19.540323
-0.149501,0.514767,-0.613879,4.732738,-16.368089,19.303847
-0.147757,0.517008,-0.617901,4.672599,-16.446776,19.444052
-0.148193,0.515696,-0.616560,4.687320,-16.404490,19.399806
-0.148301,0.517600,-0.618328,4.691000,-16.469548,19.460786
-0.148111,0.511004,-0.613170,4.684973,-16.244213,19.284348
-0.149670,0.516174,-0.616689,4.737421,-16.417942,19.402313
-0.148245,0.515800,-0.616080,4.689487,-16.409819,19.385000
-0.148010,0.517011,-0.617714,4.681770,-16.451030,19.439743
-0.147612,0.514559,-0.616555,4.667655,-16.365885,19.400118
-0.148341,0.516347,-0.617123,4.692122,-16.426937,19.419588
-0.148108,0.514105,-0.614202,4.685056,-16.352086,19.320273
-0.147479,0.516123,-0.617841,4.663339,-16.418873,19.443345
-0.148158,0.519112,-0.619452,4.685812,-16.518935,19.497953
-0.147384,0.519602,-0.622630,4.659062,-16.535409,19.606194
-0.147873,0.515473,-0.616948,4.676093,-16.394740,19.411754
-0.147686,0.520801,-0.622187,4.670319,-16.575015,19.588733
-0.147997,0.516651,-0.617990,4.680672,-16.434994,19.447442
-0.147120,0.518346,-0.620794,4.651238,-16.493219,19.542136
-0.147465,0.516779,-0.618345,4.662632,-16.438010,19.458633
-0.148055,0.517959,-0.618666,4.682345,-16.477360,19.468811
-0.148293,0.517962,-0.617444,4.690612,-16.482067,19.430050
-0.148085,0.514380,-0.614986,4.683775,-16.358276,19.345239
-0.148292,0.513185,-0.613977,4.690976,-16.319233,19.312501
-0.148710,0.513870,-0.616129,4.704302,-16.334561,19.379972
-0.147548,0.520646,-0.622587,4.664990,-16.568674,19.602174
-0.147413,0.515360,-0.618613,4.660747,-16.387829,19.466112
-0.147478,0.518054,-0.619109,4.662951,-16.483182,19.485624
-0.147651,0.515822,-0.618019,4.668464,-16.408595,19.449854
-0.148110,0.522465,-0.621887,4.684325,-16.632411,19.579154
-0.148440,0.517189,-0.617908,4.695763,-16.453688,19.444491
-0.148461,0.518176,-0.618479,4.696454,-16.487105,19.463305
-0.148366,0.520203,-0.620864,4.692952,-16.552979,19.542956
-0.149259,0.515799,-0.615323,4.724252,-16.404926,19.354419
-0.147365,0.517604,-0.618754,4.659312,-16.467307,19.472837
-0.148790,0.514973,-0.614664,4.707985,-16.379668,19.334687
-0.148606,0.517262,-0.617770,4.701361,-16.458704,19.442244
-0.147939,0.512591,-0.614762,4.679222,-16.297607,19.337871
-0.148665,0.515927,-0.617286,4.703199,-16.410212,19.423280
-0.147905,0.518655,-0.618720,4.677986,-16.507574,19.474960
-0.147557,0.515458,-0.616857,4.666383,-16.397622,19.410044
-0.147253,0.517064,-0.619373,4.655525,-16.449053,19.493880
-0.148375,0.515411,-0.616348,4.693150,-16.393562,19.392176
-0.148083,0.513015,-0.613034,4.684273,-16.315768,19.281039
-0.147476,0.517683,-0.619452,4.662873,-16.471623,19.498156
-0.148067,0.516910,-0.617669,4.682934,-16.445843,19.438400
-0.148330,0.517605,-0.618529,4.691990,-16.469654,19.466904
-0.147624,0.517891,-0.618420,4.667822,-16.477625,19.461836
-0.147807,0.521170,-0.622196,4.674433,-16.587467,19.589291
-0.147995,0.513365,-0.615168,4.680465,-16.325849,19.354123
-0.147951,0.518794,-0.619981,4.679327,-16.508285,19.514264
-0.147793,0.518018,-0.618797,4.673703,-16.481115,19.474738
-0.148184,0.519768,-0.621341,4.686198,-16.537964,19.559803
-0.147998,0.518610,-0.619380,4.680142,-16.503052,19.495726
-0.147811,0.515314,-0.616851,4.674224,-16.390653,19.409438
-0.148608,0.514090,-0.614888,4.701063,-16.347963,19.342935
-0.148310,0.515858,-0.616888,4.691188,-16.407074,19.409092
-0.147520,0.519216,-0.620750,4.664406,-16.522159,19.540952
-0.147252,0.514679,-0.618202,4.655381,-16.365995,19.453077
