# MCMC samples from stellar flare frequency analysis
# Based on Davenport et al. 2019 (ApJ 871, 241) Equation (3)
# Model: log10(rate) = (a1*log_age + a2*mass + a3) * log_energy + (b1*log_age + b2*mass + b3)
# Columns: a1 a2 a3 b1 b2 b3
# Number of samples: 25600
# Parameter roles:
#   a1, a2, a3: Control energy slope (power-law index)
#   b1, b2, b3: Control normalization (intercept)
# 
-0.148652	0.518441	-0.617951	4.702974	-16.495145	19.444899
-0.147970	0.517652	-0.618952	4.679397	-16.466247	19.478592
-0.148561	0.518724	-0.618500	4.699839	-16.505706	19.464599
-0.147555	0.518723	-0.620221	4.665898	-16.502555	19.520228
-0.148295	0.522733	-0.622197	4.690692	-16.640429	19.588352
-0.147271	0.520431	-0.620823	4.655959	-16.565344	19.545148
-0.148529	0.516050	-0.616738	4.699310	-16.412614	19.401915
-0.148282	0.515535	-0.616324	4.690172	-16.394463	19.388992
-0.147927	0.519931	-0.620678	4.677979	-16.547618	19.539448
-0.149000	0.518419	-0.618019	4.715032	-16.494392	19.446833
-0.147994	0.519890	-0.621231	4.680369	-16.543543	19.556378
-0.148729	0.518844	-0.618932	4.705531	-16.509239	19.478784
-0.148338	0.522588	-0.622586	4.692220	-16.634340	19.600308
-0.147998	0.517848	-0.618798	4.680639	-16.473804	19.473581
-0.148484	0.516868	-0.618072	4.696905	-16.440648	19.448695
-0.148326	0.517259	-0.617870	4.691853	-16.456687	19.443688
-0.148830	0.516792	-0.617339	4.709040	-16.438398	19.423689
-0.146799	0.517585	-0.619845	4.640025	-16.466587	19.509681
-0.148600	0.518113	-0.618956	4.701206	-16.482923	19.478282
-0.148315	0.513183	-0.615250	4.691602	-16.317690	19.354642
-0.148156	0.515429	-0.616161	4.686341	-16.396417	19.387157
-0.148445	0.514845	-0.615355	4.695721	-16.374441	19.358108
-0.148423	0.517773	-0.617889	4.695974	-16.471608	19.440990
-0.148990	0.517511	-0.618193	4.714036	-16.461506	19.451729
-0.148882	0.512500	-0.613927	4.710468	-16.293052	19.308946
-0.148833	0.514188	-0.614296	4.709432	-16.352282	19.321598
-0.147134	0.514836	-0.617327	4.651137	-16.374570	19.426203
-0.147968	0.519981	-0.622134	4.678984	-16.543001	19.584940
-0.148025	0.514711	-0.617030	4.680535	-16.367322	19.415151
-0.148072	0.513710	-0.614637	4.683303	-16.338244	19.335832
-0.147034	0.517504	-0.620069	4.648146	-16.463581	19.517350
-0.148429	0.514908	-0.615139	4.695792	-16.378697	19.351926
-0.147692	0.518848	-0.619574	4.670125	-16.508888	19.500328
-0.148029	0.516693	-0.618190	4.681344	-16.434547	19.453324
-0.148556	0.518344	-0.618370	4.699671	-16.492464	19.459891
-0.147905	0.520382	-0.620711	4.677544	-16.561350	19.538894
-0.148400	0.524535	-0.623726	4.693901	-16.701744	19.640944
-0.146990	0.519060	-0.620764	4.646417	-16.517440	19.541916
-0.148579	0.516568	-0.618384	4.700396	-16.425530	19.454889
-0.148085	0.515751	-0.616522	4.683709	-16.402495	19.395809
-0.147720	0.521126	-0.621566	4.670487	-16.590602	19.572281
-0.149588	0.516949	-0.616006	4.734838	-16.445226	19.379437
-0.147836	0.518870	-0.620741	4.675047	-16.508845	19.539820
